Customer ID,TotalSpent,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetimeDays
13599,9811.04,33,6248,2009-12-01 12:30:00,2011-12-08 16:10:00,737
13600,518.42,2,599,2010-03-15 17:16:00,2011-01-31 15:27:00,321
13601,1159.99,4,957,2010-06-11 15:03:00,2011-10-25 17:31:00,501
13602,1025.17,4,538,2010-05-28 11:49:00,2011-10-06 11:47:00,495
13603,164.34,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,0
13604,717.62,1,242,2010-02-19 12:02:00,2010-02-19 12:02:00,0
13605,522.67,2,425,2010-05-17 15:46:00,2010-11-17 17:16:00,184
13606,276.75,3,276,2011-02-01 11:42:00,2011-11-10 17:46:00,282
13607,1075.81,2,466,2010-11-02 11:48:00,2011-10-30 16:17:00,362
13608,232.05,1,110,2010-06-17 12:28:00,2010-06-17 12:28:00,0
13609,167.35,1,19,2010-04-25 13:26:00,2010-04-25 13:26:00,0
13610,2103.71,14,869,2010-01-05 14:12:00,2011-11-27 15:38:00,691
13611,3297.9300000000003,10,1988,2009-12-03 07:57:00,2011-09-11 14:51:00,647
13612,818.29,1,444,2010-03-17 12:14:00,2010-03-17 12:14:00,0
13613,1039.8500000000001,5,445,2010-02-17 12:40:00,2010-09-13 12:01:00,207
13614,2332.74,6,821,2010-06-06 13:42:00,2011-11-15 14:47:00,527
13615,6272.53,8,2910,2010-01-28 15:43:00,2011-01-25 08:21:00,361
13616,283.85,2,172,2010-01-17 14:56:00,2010-05-20 12:59:00,122
13617,1278.75,8,593,2010-08-01 15:23:00,2011-10-30 13:50:00,454
13618,177.34,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,0
13619,224.94,2,79,2010-02-03 14:16:00,2010-06-13 11:39:00,129
13620,112.34,1,74,2010-06-29 15:02:00,2010-06-29 15:02:00,0
13621,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,0
13622,658.95,1,379,2010-01-12 13:22:00,2010-01-12 13:22:00,0
13623,2533.06,10,1010,2009-12-02 13:57:00,2011-11-09 12:00:00,706
13624,462.08,1,820,2010-11-16 13:43:00,2010-11-16 13:43:00,0
13625,301.26,1,144,2010-04-22 10:50:00,2010-04-22 10:50:00,0
13626,707.04,2,398,2010-11-25 16:12:00,2011-04-01 10:05:00,126
13627,2245.9,7,1632,2010-03-09 14:03:00,2011-10-11 14:20:00,581
13628,310.14,1,106,2010-02-01 14:44:00,2010-02-01 14:44:00,0
13629,13370.86,19,7722,2010-02-11 17:34:00,2011-11-16 13:21:00,642
13630,2031.78,7,1391,2011-02-27 12:49:00,2011-12-04 15:16:00,280
13631,3070.42,11,467,2011-03-17 17:13:00,2011-09-01 09:57:00,167
13632,3645.81,8,1633,2010-04-07 10:59:00,2011-11-15 10:51:00,586
13634,5033.77,16,2090,2010-01-10 14:26:00,2011-11-06 13:40:00,664
13635,2999.16,4,1884,2009-12-01 09:46:00,2011-10-03 10:55:00,671
13636,949.12,5,592,2011-02-27 14:29:00,2011-11-03 10:30:00,248
13637,804.3,3,405,2011-04-27 13:06:00,2011-10-18 13:32:00,174
13638,122.64,1,93,2011-11-24 10:38:00,2011-11-24 10:38:00,0
13639,1346.27,2,997,2010-09-29 10:05:00,2011-09-26 13:36:00,362
13640,405.0,1,108,2010-04-07 15:33:00,2010-04-07 15:33:00,0
13641,1016.47,5,1098,2009-12-05 13:17:00,2010-03-09 07:37:00,93
13642,472.2,4,231,2010-10-03 12:23:00,2011-05-08 12:34:00,217
13643,2156.77,10,902,2009-12-08 12:48:00,2011-11-08 15:37:00,700
13644,2624.26,4,2067,2011-08-26 11:53:00,2011-11-23 14:07:00,89
13645,252.1,1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,0
13646,326.25,2,79,2010-11-05 12:00:00,2010-11-05 12:13:00,0
13647,3041.68,8,1795,2010-04-15 12:55:00,2011-11-30 12:00:00,593
13648,1764.02,8,960,2009-12-01 18:13:00,2010-11-04 14:46:00,337
13649,1453.68,6,782,2010-06-30 16:35:00,2011-03-28 11:51:00,270
13650,3288.0,10,1746,2010-01-26 08:44:00,2011-11-23 12:22:00,666
13651,226.85,3,62,2010-11-23 09:44:00,2011-11-04 14:59:00,346
13652,2262.05,5,1458,2010-02-25 17:37:00,2011-10-25 08:51:00,606
13653,152.2,1,72,2010-08-09 08:19:00,2010-08-09 08:19:00,0
13654,6308.0,11,4762,2009-12-02 11:43:00,2011-10-27 16:24:00,694
13655,2280.51,6,1225,2010-04-27 09:59:00,2011-08-17 14:25:00,477
13656,1078.85,4,862,2010-04-23 12:50:00,2011-06-28 10:31:00,430
13657,382.14,2,209,2011-05-22 12:35:00,2011-11-29 12:32:00,190
13658,6025.5,9,2171,2010-02-05 13:17:00,2011-11-30 10:13:00,662
13659,4884.68,12,2527,2010-02-17 09:05:00,2011-05-18 12:37:00,455
13660,306.64,1,136,2010-11-04 16:10:00,2010-11-04 16:10:00,0
13661,325.24,1,118,2010-04-15 14:58:00,2010-04-15 14:58:00,0
13662,2233.61,11,1169,2010-02-19 13:21:00,2011-09-15 12:04:00,572
13663,2047.51,5,893,2010-03-03 10:11:00,2011-06-13 15:44:00,467
13665,1711.66,3,1652,2010-07-23 13:29:00,2010-11-18 13:06:00,117
13666,127.9,5,54,2009-12-04 10:48:00,2011-10-10 15:39:00,675
13667,299.05,1,149,2011-07-13 15:42:00,2011-07-13 15:42:00,0
13668,12948.48,35,6096,2009-12-11 14:28:00,2011-12-07 12:11:00,725
13669,413.55,3,393,2010-10-28 15:05:00,2011-10-20 09:32:00,356
13670,349.7,1,282,2011-09-25 15:25:00,2011-09-25 15:25:00,0
13671,172.6,1,95,2010-11-10 10:50:00,2010-11-10 10:50:00,0
13672,419.92,3,138,2009-12-09 11:40:00,2011-02-11 13:53:00,429
13673,387.44,2,114,2011-11-07 15:40:00,2011-11-21 12:11:00,13
13674,240.68,1,102,2010-10-03 10:41:00,2010-10-03 10:41:00,0
13675,486.82000000000005,2,330,2011-02-28 12:14:00,2011-07-11 12:57:00,133
13676,243.9,2,104,2010-03-30 16:53:00,2010-06-18 17:30:00,80
13677,551.24,2,217,2010-07-07 17:25:00,2010-10-31 11:32:00,115
13678,232.6,1,924,2011-07-11 10:14:00,2011-07-11 10:14:00,0
13679,281.26,3,102,2009-12-04 16:52:00,2010-08-03 12:13:00,241
13680,11419.67,12,5244,2009-12-04 14:14:00,2011-12-08 13:47:00,733
13681,827.83,4,360,2011-07-07 15:21:00,2011-11-22 11:13:00,137
13682,59.5,1,10,2011-06-05 14:06:00,2011-06-05 14:06:00,0
13683,258.6,1,180,2010-09-08 10:00:00,2010-09-08 10:00:00,0
13684,594.88,4,234,2010-03-28 14:48:00,2011-02-27 10:13:00,335
13685,3119.44,7,5056,2011-10-10 12:59:00,2011-12-07 11:41:00,57
13686,409.04,3,378,2010-11-03 13:44:00,2011-06-10 09:10:00,218
13687,11880.84,1,87167,2010-09-27 16:30:00,2010-09-27 16:30:00,0
13688,375.5,1,130,2010-03-14 14:11:00,2010-03-14 14:11:00,0
13689,1259.5,2,722,2010-09-21 10:27:00,2011-10-07 13:21:00,381
13690,172.25,1,67,2011-10-11 15:03:00,2011-10-11 15:03:00,0
13691,212.78,1,145,2010-11-08 17:34:00,2010-11-08 17:34:00,0
13692,3114.4,5,2101,2010-10-15 13:28:00,2011-11-15 11:17:00,395
13693,2011.8200000000002,9,880,2009-12-07 11:29:00,2010-11-30 18:21:00,358
13694,195640.69,143,188201,2009-12-04 15:26:00,2011-12-06 09:32:00,731
13695,2770.73,16,1791,2010-05-11 11:07:00,2011-11-08 14:26:00,546
13696,2020.4,3,552,2010-02-11 14:17:00,2010-10-14 09:44:00,244
13697,151.3,1,177,2011-11-01 09:14:00,2011-11-01 09:14:00,0
13698,451.73,2,227,2010-01-27 09:02:00,2010-04-22 11:52:00,85
13699,764.15,2,219,2010-06-07 13:03:00,2011-07-07 16:51:00,395
13700,2596.9700000000003,13,2786,2010-02-07 10:53:00,2011-11-13 13:00:00,644
13701,161.0,1,80,2010-09-19 12:39:00,2010-09-19 12:39:00,0
13702,135.18,1,74,2010-09-20 11:40:00,2010-09-20 11:40:00,0
13703,425.56,2,128,2010-10-20 13:11:00,2011-01-25 13:10:00,96
13704,2308.06,9,1531,2011-09-12 14:40:00,2011-12-04 15:13:00,83
13705,1717.19,7,906,2010-03-25 17:19:00,2011-12-02 12:32:00,616
13706,631.1700000000001,2,301,2010-03-23 09:18:00,2011-02-10 09:21:00,324
13707,3365.86,5,2210,2010-06-21 11:57:00,2011-03-17 18:03:00,269
13708,285.33,1,301,2011-03-13 13:46:00,2011-03-13 13:46:00,0
13709,7571.35,18,4122,2010-01-11 10:40:00,2011-12-06 10:28:00,693
13710,509.52,3,336,2010-04-06 12:54:00,2011-11-08 08:16:00,580
13711,1792.26,9,819,2009-12-15 19:04:00,2011-05-05 10:31:00,505
13712,766.42,2,1128,2010-04-08 11:16:00,2011-04-07 12:33:00,364
13713,740.76,3,284,2010-05-05 16:48:00,2010-10-27 16:18:00,174
13714,161.35,1,50,2010-08-31 13:57:00,2010-08-31 13:57:00,0
13715,8153.04,17,4800,2010-03-11 15:33:00,2011-03-03 19:21:00,357
13716,138.28,1,138,2011-03-15 13:49:00,2011-03-15 13:49:00,0
13717,1763.3,8,2144,2010-08-11 09:40:00,2011-11-07 14:13:00,453
13718,306.55,2,173,2011-02-17 11:58:00,2011-04-07 13:24:00,49
13719,2783.08,11,1588,2010-05-17 14:36:00,2011-11-24 15:26:00,556
13720,799.9,4,501,2011-03-30 09:17:00,2011-08-15 12:46:00,138
13721,741.54,2,512,2010-11-09 17:59:00,2011-11-03 14:05:00,358
13722,5635.41,10,3059,2010-03-03 14:13:00,2011-07-31 12:44:00,514
13723,1194.08,6,593,2010-04-07 14:32:00,2011-05-06 17:04:00,394
13724,213.01,1,130,2010-03-12 15:28:00,2010-03-12 15:28:00,0
13725,1980.56,8,806,2011-02-04 12:18:00,2011-10-21 10:03:00,258
13726,1079.66,2,1054,2011-08-31 11:06:00,2011-11-01 10:49:00,61
13727,1074.15,8,368,2009-12-09 13:25:00,2011-11-11 09:46:00,701
13728,2855.17,16,1269,2009-12-09 17:13:00,2011-11-03 10:49:00,693
13729,724.73,3,419,2010-01-24 14:57:00,2010-09-30 10:44:00,248
13730,752.6,2,488,2011-07-01 12:47:00,2011-07-27 08:35:00,25
13731,610.59,2,278,2011-04-07 10:10:00,2011-05-04 14:33:00,27
13732,491.86,1,498,2011-11-11 15:49:00,2011-11-11 15:49:00,0
13733,487.03000000000003,2,335,2009-12-04 15:28:00,2010-10-25 12:18:00,324
13734,6695.6900000000005,4,302,2010-04-16 08:42:00,2010-07-19 12:04:00,94
13735,9762.77,13,4135,2009-12-13 13:31:00,2011-11-15 11:14:00,701
13736,2752.47,7,1549,2009-12-06 12:07:00,2011-12-04 15:19:00,728
13737,339.6,1,125,2011-05-23 16:32:00,2011-05-23 16:32:00,0
13738,434.78000000000003,1,237,2010-11-08 15:23:00,2010-11-08 15:23:00,0
13739,292.2,2,76,2010-06-30 10:25:00,2011-11-21 13:35:00,509
13740,1582.77,5,987,2009-12-02 12:22:00,2011-04-13 10:32:00,496
13741,668.4300000000001,3,218,2011-05-06 13:43:00,2011-09-29 09:19:00,145
13742,3107.87,12,1115,2011-01-23 14:59:00,2011-11-23 11:07:00,303
13743,1341.6,7,1776,2011-03-25 14:46:00,2011-12-07 10:09:00,256
13744,1080.52,2,1153,2011-02-20 14:08:00,2011-09-05 15:19:00,197
13745,777.36,2,1146,2010-06-11 17:19:00,2011-06-30 16:43:00,383
13746,176.69,1,83,2010-10-22 11:55:00,2010-10-22 11:55:00,0
13747,169.8,2,60,2010-10-11 09:15:00,2010-12-01 10:37:00,51
13748,2064.35,9,1028,2009-12-01 16:44:00,2011-09-05 09:45:00,642
13750,3602.18,11,1370,2010-04-01 14:49:00,2011-10-17 12:16:00,563
13751,296.25,1,152,2011-02-24 15:56:00,2011-02-24 15:56:00,0
13752,1579.8300000000002,7,1005,2010-06-30 10:23:00,2011-08-07 14:16:00,403
13753,2094.57,4,1450,2009-12-03 10:20:00,2011-02-25 12:48:00,449
13754,447.05,3,315,2010-09-28 15:29:00,2011-07-11 11:51:00,285
13755,2108.06,9,1242,2011-10-07 15:45:00,2011-12-06 12:26:00,59
13756,8655.95,23,5138,2009-12-15 15:18:00,2011-12-07 16:44:00,722
13757,195.55,1,54,2010-02-03 12:37:00,2010-02-03 12:37:00,0
13758,8698.13,15,4667,2009-12-01 10:06:00,2011-11-28 11:11:00,727
13759,659.4100000000001,2,287,2011-09-29 15:40:00,2011-11-06 14:47:00,37
13760,1363.6399999999999,5,623,2010-04-25 13:10:00,2011-10-16 16:13:00,539
13761,1952.17,6,1079,2010-02-21 11:08:00,2011-10-20 14:01:00,606
13762,2472.48,5,2608,2010-01-10 12:13:00,2011-05-05 09:15:00,479
13763,5217.44,3,3224,2010-09-30 17:39:00,2011-10-07 15:13:00,371
13764,2919.62,6,2084,2010-03-07 12:56:00,2011-09-30 12:03:00,571
13765,352.821,1,297,2010-02-24 13:46:00,2010-02-24 13:46:00,0
13766,190.35,1,137,2010-08-01 14:25:00,2010-08-01 14:25:00,0
13767,33903.57,73,14595,2009-12-01 10:52:00,2011-12-07 15:00:00,736
13768,875.97,2,373,2009-12-09 10:25:00,2009-12-13 10:41:00,4
13769,5478.12,20,2452,2009-12-16 11:59:00,2011-12-07 15:08:00,721
13770,785.37,4,468,2009-12-09 14:44:00,2010-10-13 15:10:00,308
13771,5728.82,9,3140,2010-02-25 12:37:00,2011-10-06 14:18:00,588
13772,3100.02,8,1446,2010-02-23 13:55:00,2011-11-06 11:43:00,620
13773,301.54,2,174,2010-02-18 10:27:00,2010-11-08 11:49:00,263
13774,345.0,1,192,2011-09-19 12:06:00,2011-09-19 12:06:00,0
13775,1049.66,1,455,2010-04-28 12:15:00,2010-04-28 12:15:00,0
13776,623.98,2,2,2010-10-07 16:07:00,2010-10-07 16:11:00,0
13777,49638.26,61,23190,2009-12-02 09:47:00,2011-12-09 12:25:00,737
13778,1124.49,4,511,2010-05-23 13:34:00,2011-08-28 15:25:00,462
13779,161.13,1,53,2010-07-12 11:24:00,2010-07-12 11:24:00,0
13780,732.07,3,479,2010-10-28 19:51:00,2011-12-02 13:49:00,399
13781,778.83,3,300,2009-12-18 15:46:00,2011-04-03 12:08:00,470
13782,1786.08,13,643,2009-12-06 12:52:00,2011-11-27 11:54:00,720
13783,1542.09,4,3437,2010-02-04 13:47:00,2010-08-09 09:23:00,185
13784,2910.23,14,2827,2010-09-15 12:27:00,2011-11-30 09:33:00,440
13785,542.49,4,151,2010-09-05 16:01:00,2010-10-07 09:25:00,31
13786,3127.9900000000002,6,1515,2009-12-03 15:32:00,2010-12-07 13:53:00,368
13787,1222.5,6,998,2010-01-14 10:13:00,2011-09-25 12:06:00,619
13788,3.75,1,1,2010-07-22 15:50:00,2010-07-22 15:50:00,0
13789,239.46,1,258,2010-11-16 15:31:00,2010-11-16 15:31:00,0
13790,348.79999999999995,1,748,2011-12-05 15:48:00,2011-12-05 15:48:00,0
13791,1516.0,2,1200,2011-06-24 16:38:00,2011-08-04 11:44:00,40
13792,383.95,3,156,2010-10-13 11:05:00,2011-10-04 14:31:00,356
13793,96.0,1,52,2010-03-03 08:25:00,2010-03-03 08:25:00,0
13794,126.03,1,63,2010-06-11 12:30:00,2010-06-11 12:30:00,0
13795,836.3,4,1250,2010-03-12 12:44:00,2010-11-16 17:25:00,249
13796,289.7,1,218,2010-07-28 14:45:00,2010-07-28 14:45:00,0
13797,1179.45,3,573,2010-03-02 12:17:00,2010-09-29 10:34:00,210
13798,75428.87,110,48187,2009-12-08 16:21:00,2011-12-08 15:51:00,729
13799,2803.57,9,1539,2010-03-05 16:39:00,2011-08-15 12:07:00,527
13800,1679.56,3,891,2009-12-03 10:03:00,2011-02-03 12:27:00,427
13801,324.8,1,168,2011-10-04 10:15:00,2011-10-04 10:15:00,0
13802,26259.11,19,14129,2010-02-16 10:11:00,2011-07-24 10:54:00,523
13803,1338.91,3,831,2010-03-31 10:00:00,2011-03-29 12:57:00,363
13804,3161.12,9,1797,2010-09-29 10:26:00,2011-11-09 12:32:00,406
13805,924.5999999999999,2,1900,2011-08-02 15:29:00,2011-10-18 14:50:00,76
13806,256.38,1,56,2011-10-07 11:43:00,2011-10-07 11:43:00,0
13807,422.2,3,116,2009-12-04 12:41:00,2010-12-07 15:48:00,368
13808,1747.66,5,782,2011-09-04 12:07:00,2011-12-04 12:18:00,91
13809,679.6999999999999,3,281,2010-09-05 11:42:00,2011-02-07 13:15:00,155
13810,1499.01,3,312,2011-10-14 12:57:00,2011-11-11 08:33:00,27
13811,814.5,3,68,2011-04-14 18:40:00,2011-06-09 09:54:00,55
13812,539.0,3,333,2011-08-26 12:54:00,2011-10-28 14:27:00,63
13813,2765.4700000000003,8,1292,2009-12-06 10:16:00,2011-10-31 10:38:00,694
13814,2257.32,3,1214,2010-06-30 14:12:00,2011-09-08 13:48:00,434
13815,7475.74,8,5381,2010-02-12 10:26:00,2011-11-17 14:19:00,643
13816,571.6700000000001,2,269,2011-10-06 14:37:00,2011-11-16 08:38:00,40
13817,382.98,2,211,2010-12-23 11:46:00,2011-11-10 17:49:00,322
13818,61.28,1,60,2010-10-06 12:35:00,2010-10-06 12:35:00,0
13819,2642.35,6,2309,2009-12-01 16:18:00,2011-02-11 10:38:00,436
13820,652.75,3,285,2010-01-28 12:26:00,2010-10-17 13:46:00,262
13821,1379.08,6,477,2010-01-04 13:36:00,2011-07-18 09:49:00,559
13822,632.0,2,611,2011-10-30 15:55:00,2011-12-04 12:13:00,34
13823,3403.4500000000003,7,1564,2009-12-15 14:34:00,2011-11-21 10:22:00,705
13824,3314.76,12,1442,2010-03-12 15:17:00,2011-11-07 12:41:00,604
13825,255.59,2,182,2009-12-09 14:30:00,2010-03-28 11:02:00,108
13826,189.5,1,82,2011-06-16 13:48:00,2011-06-16 13:48:00,0
13827,409.8,3,138,2011-07-19 15:38:00,2011-10-13 12:38:00,85
13828,209.49,1,311,2011-11-17 16:02:00,2011-11-17 16:02:00,0
13829,102.0,1,12,2010-10-14 18:19:00,2010-10-14 18:19:00,0
13830,156.85000000000002,1,47,2010-05-07 12:24:00,2010-05-07 12:24:00,0
13831,6585.54,18,2393,2009-12-10 14:50:00,2011-11-23 15:41:00,713
13832,609.89,2,420,2010-10-13 14:41:00,2011-11-20 15:36:00,403
13833,700.41,2,243,2010-10-31 14:11:00,2011-07-03 13:27:00,244
13834,324.19,2,221,2010-02-08 12:52:00,2010-05-12 10:27:00,92
13835,1095.27,7,520,2010-03-04 08:26:00,2011-11-14 15:37:00,620
13836,620.37,2,273,2010-10-21 13:27:00,2010-11-05 13:31:00,15
13837,266.59000000000003,2,182,2011-01-26 12:15:00,2011-05-12 12:10:00,105
13838,1690.07,10,694,2010-05-09 11:40:00,2011-12-04 11:00:00,573
13839,139.95000000000002,1,25,2010-08-10 13:52:00,2010-08-10 13:52:00,0
13840,651.4,1,358,2010-10-19 13:34:00,2010-10-19 13:34:00,0
13841,85.0,1,100,2011-04-01 12:10:00,2011-04-01 12:10:00,0
13842,5319.34,18,2716,2010-02-16 15:54:00,2011-10-12 10:51:00,602
13843,319.75,1,145,2010-11-23 17:48:00,2010-11-23 17:48:00,0
13844,361.62,1,196,2011-11-28 13:21:00,2011-11-28 13:21:00,0
13845,312.98,1,182,2011-10-06 08:25:00,2011-10-06 08:25:00,0
13846,1307.79,4,705,2010-11-05 09:47:00,2011-11-15 12:07:00,375
13847,310.72,1,96,2009-12-20 10:41:00,2009-12-20 10:41:00,0
13848,3015.0,8,9200,2009-12-09 16:17:00,2011-09-08 12:58:00,637
13849,3469.3,5,1883,2010-03-25 12:03:00,2011-10-19 10:59:00,572
13850,1595.48,1,944,2011-08-02 14:04:00,2011-08-02 14:04:00,0
13851,4606.46,8,2525,2010-01-29 11:54:00,2011-09-05 12:36:00,584
13852,187.35000000000002,1,85,2010-04-08 09:06:00,2010-04-08 09:06:00,0
13853,1090.1399999999999,1,312,2011-10-13 14:18:00,2011-10-13 14:18:00,0
13854,11944.56,39,3642,2010-01-08 11:28:00,2011-12-01 09:06:00,691
13855,1310.3400000000001,4,575,2009-12-08 16:56:00,2010-07-27 09:53:00,230
13856,1142.03,11,1105,2010-03-30 15:40:00,2011-06-24 10:03:00,450
13857,1001.01,6,782,2010-05-17 14:21:00,2010-11-11 12:54:00,177
13858,216.17000000000002,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00,0
13859,515.86,2,167,2010-06-28 15:36:00,2011-01-17 16:14:00,203
13860,1245.9,5,591,2011-09-14 09:27:00,2011-12-08 12:57:00,85
13861,273.26,2,225,2010-06-27 11:37:00,2010-10-06 14:20:00,101
13862,2556.09,9,1927,2010-11-15 13:43:00,2011-11-21 16:24:00,371
13863,1239.55,4,553,2010-04-25 13:09:00,2011-04-06 10:20:00,345
13864,662.4000000000001,1,192,2010-11-18 12:50:00,2010-11-18 12:50:00,0
13865,501.56,4,204,2011-02-23 12:04:00,2011-10-12 13:31:00,231
13866,145.67,1,57,2011-09-26 14:54:00,2011-09-26 14:54:00,0
13867,1005.09,3,501,2011-05-05 17:28:00,2011-11-08 15:48:00,186
13868,3192.54,2,1964,2011-11-01 12:45:00,2011-12-02 16:32:00,31
13869,7996.87,10,4302,2010-01-17 14:53:00,2011-08-08 13:53:00,567
13870,5712.08,15,3449,2010-02-08 12:08:00,2011-12-07 13:23:00,667
13871,7885.85,17,3502,2009-12-20 13:09:00,2011-11-17 10:49:00,696
13872,919.57,3,339,2009-12-14 09:56:00,2010-06-30 15:35:00,198
13873,1038.92,8,472,2010-03-03 12:31:00,2011-08-12 10:08:00,526
13874,2049.15,7,864,2010-02-04 18:39:00,2010-12-16 18:20:00,314
13875,4814.37,14,3072,2009-12-17 10:30:00,2011-10-17 09:36:00,668
13876,122.7,1,36,2011-10-07 10:22:00,2011-10-07 10:22:00,0
13877,449.68,3,478,2010-01-19 10:53:00,2011-09-14 15:49:00,603
13878,2416.9,4,927,2010-04-14 13:50:00,2011-10-16 12:19:00,549
13879,395.5,1,204,2010-03-04 10:49:00,2010-03-04 10:49:00,0
13880,4293.86,17,2535,2010-05-26 14:29:00,2011-11-18 13:44:00,540
13881,45179.1,43,29760,2010-03-04 14:41:00,2011-12-06 12:50:00,641
13882,1191.13,5,953,2011-10-06 15:28:00,2011-12-07 11:16:00,61
13883,6560.02,15,3584,2009-12-08 17:26:00,2011-11-29 10:45:00,720
13884,1825.03,10,752,2010-08-26 19:57:00,2011-12-02 16:30:00,462
13885,506.8,2,182,2011-05-23 08:52:00,2011-06-03 15:07:00,11
13886,243.56,1,126,2011-09-29 13:17:00,2011-09-29 13:17:00,0
13887,349.55,1,147,2011-05-19 17:22:00,2011-05-19 17:22:00,0
13888,2001.5900000000001,7,795,2010-05-13 11:57:00,2011-08-12 10:13:00,455
13889,1991.23,6,979,2010-01-22 14:32:00,2011-09-08 09:13:00,593
13890,2927.38,14,1392,2009-12-06 15:15:00,2011-12-08 15:36:00,732
13891,859.21,3,476,2010-05-06 16:02:00,2010-11-26 15:57:00,203
13892,1267.65,6,3125,2010-05-13 10:32:00,2011-11-13 11:50:00,549
13893,821.1,1,190,2011-02-15 11:30:00,2011-02-15 11:30:00,0
13894,564.62,3,354,2011-02-02 12:54:00,2011-11-16 09:44:00,286
13895,4008.52,6,2060,2009-12-03 13:09:00,2011-11-11 16:57:00,708
13896,388.55,1,149,2010-03-24 08:55:00,2010-03-24 08:55:00,0
13897,1160.72,3,820,2010-01-31 13:48:00,2011-10-20 14:30:00,627
13898,686.4,2,544,2010-10-24 15:42:00,2011-01-18 10:28:00,85
13899,388.52,2,156,2011-03-10 09:30:00,2011-11-23 13:40:00,258
13900,1610.5900000000001,6,938,2010-03-25 13:46:00,2011-06-09 19:26:00,441
13901,5676.34,15,3344,2010-01-05 09:29:00,2011-09-28 14:48:00,631
13902,34095.26,5,220600,2009-12-15 10:02:00,2010-03-17 13:09:00,92
13903,165.45000000000002,1,103,2010-11-04 17:44:00,2010-11-04 17:44:00,0
13904,332.64,2,332,2011-02-18 11:18:00,2011-11-02 13:41:00,257
13905,312.65,1,135,2009-12-07 11:41:00,2009-12-07 11:41:00,0
13906,42.0,1,100,2010-10-26 15:00:00,2010-10-26 15:00:00,0
13907,136.8,1,68,2010-01-17 12:22:00,2010-01-17 12:22:00,0
13908,2369.55,4,1478,2011-03-08 12:04:00,2011-09-21 11:49:00,196
13909,282.85,2,301,2010-07-06 16:52:00,2010-10-12 17:22:00,98
13911,4234.99,20,4487,2010-03-01 16:31:00,2011-10-13 15:43:00,590
13912,124.95,1,29,2010-10-12 08:43:00,2010-10-12 08:43:00,0
13913,42.22,1,10,2010-07-21 10:11:00,2010-07-21 10:11:00,0
13914,626.45,2,380,2011-11-03 16:28:00,2011-11-28 10:35:00,24
13915,70.80000000000001,1,24,2010-11-10 15:17:00,2010-11-10 15:17:00,0
13916,1275.81,4,673,2010-02-02 10:06:00,2010-09-02 10:04:00,211
13917,272.04,2,228,2011-06-01 12:46:00,2011-10-21 09:56:00,141
13918,1212.8400000000001,2,1140,2011-03-31 18:05:00,2011-10-21 12:25:00,203
13919,1360.68,4,1133,2010-06-17 09:30:00,2011-10-11 14:24:00,481
13920,1774.68,4,1772,2010-05-26 15:48:00,2010-10-04 12:37:00,130
13921,730.7,4,210,2009-12-18 12:19:00,2010-11-02 16:32:00,319
13922,865.2,3,467,2010-08-29 14:36:00,2010-12-23 10:38:00,115
13923,351.13,1,185,2011-10-17 12:33:00,2011-10-17 12:33:00,0
13924,1838.8500000000001,6,1575,2011-09-28 15:07:00,2011-12-08 09:39:00,70
13925,678.25,4,331,2011-07-28 12:09:00,2011-09-08 12:47:00,42
13926,223.85000000000002,1,104,2011-11-16 13:16:00,2011-11-16 13:16:00,0
13927,708.26,2,463,2010-09-28 16:12:00,2011-09-26 12:00:00,362
13928,464.57,4,129,2011-07-29 15:59:00,2011-11-29 10:33:00,122
13929,3494.1,11,1566,2010-01-14 07:25:00,2011-06-23 15:26:00,525
13930,337.34,2,274,2011-07-26 11:00:00,2011-10-13 09:45:00,78
13931,5257.38,11,3488,2009-12-03 10:26:00,2011-09-05 10:12:00,640
13932,307.4,1,72,2011-02-18 12:02:00,2011-02-18 12:02:00,0
13933,608.79,2,205,2011-07-14 13:35:00,2011-08-22 14:03:00,39
13934,922.1,1,390,2011-03-21 08:39:00,2011-03-21 08:39:00,0
13935,6116.92,3,2252,2010-02-25 16:01:00,2010-04-22 11:21:00,55
13936,939.6600000000001,3,661,2010-10-21 14:21:00,2011-06-13 08:47:00,234
13937,880.13,2,587,2010-11-02 12:37:00,2011-06-23 16:35:00,233
13938,71.66,1,70,2011-11-04 14:37:00,2011-11-04 14:37:00,0
13939,1560.96,7,1608,2010-04-06 12:43:00,2011-11-16 13:33:00,589
13940,839.14,4,516,2011-07-18 16:05:00,2011-11-22 15:15:00,126
13941,10027.18,15,4782,2009-12-16 16:10:00,2011-11-18 09:43:00,701
13942,320.0,1,1000,2010-06-23 12:35:00,2010-06-23 12:35:00,0
13943,246.54000000000002,1,94,2010-05-11 11:30:00,2010-05-11 11:30:00,0
13944,200.43,1,153,2010-02-24 15:02:00,2010-02-24 15:02:00,0
13945,854.1500000000001,2,413,2010-08-17 09:59:00,2010-11-10 10:00:00,85
13946,1876.23,6,2847,2009-12-04 11:07:00,2011-09-21 13:33:00,656
13947,90.60000000000001,1,44,2011-10-05 14:42:00,2011-10-05 14:42:00,0
13948,548.76,4,248,2009-12-04 12:14:00,2010-12-14 10:18:00,374
